Employee_ID,Employee_Name,Age,Gender,Department,Job_Role,Education_Level,Monthly_Income,Experience_Years,Work_Location,Distance_From_Home_KM,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Relationship_With_Manager,Training_Hours_Last_Year,Years_Since_Last_Promotion,Salary_Hike_Percent,Projects_Handled,Absenteeism_Days,Stress_Level,Performance_Rating,Attrition,Attrition_Reason,Joining_Date,Email,Phone_Number,Attrition_Risk_Score
EMP04070,Vritika Aggarwal,22,Male,Finance,Finance Manager,Bachelors,159198,0,Kolkata,23,No,3,3,1,3,80,2,15,13,4,1,3,No,Not Provided,26-12-2024,joshikeya@yahoo.com,3289390604,4
EMP04071,Vardaniya Sant,44,Other,Finance,Financial Analyst,Bachelors,71762,24,Delhi,34,Yes,2,3,3,4,27,0,19,3,19,2,4,No,Not Provided,23-07-2024,aaurora@hotmail.com,5100820242,6
EMP04072,Mahika Saini,38,Male,Finance,Finance Manager,Diploma,111700,15,Kolkata,35,No,3,4,2,3,22,9,24,12,25,5,2,No,Not Provided,29-11-2018,ysane@gmail.com,2645091866,10
EMP04073,Aaina Bora,60,Other,Customer Support,Customer Success Manager,Bachelors,146201,35,Pune,30,No,3,3,5,5,50,9,17,7,0,5,4,No,Not Provided,16-09-2021,lakshit43@gmail.com,5774711353,6
EMP04074,Shray Borah,42,Other,IT,System Admin,Diploma,114828,14,Hyderabad,38,No,4,5,1,5,61,9,16,13,20,4,4,No,Not Provided,08-06-2021,dsrinivasan@wagle-balan.com,9578799110,10
EMP04075,Aaryahi Gola,57,Female,HR,Recruiter,MBA,97661,35,Kolkata,29,No,1,4,5,1,42,0,6,13,21,2,3,No,Not Provided,13-04-2023,goswamisahil@hotmail.com,9127503868,8
EMP04076,Priyansh Sura,55,Male,Operations,Operations Executive,Diploma,126426,27,Pune,2,No,4,4,2,3,2,10,22,10,6,1,1,No,Not Provided,25-08-2025,siyabasu@bhattacharyya-shukla.info,5298399169,6
EMP04077,Nayantara Bandi,46,Female,Marketing,Marketing Manager,MBA,38670,18,Noida,3,No,5,3,5,2,53,1,10,15,17,1,3,No,Not Provided,24-08-2020,nakuldhingra@dutt.net,4072351356,4
EMP04078,Manjari Sinha,56,Other,Operations,Operations Executive,Bachelors,30836,33,Pune,8,Yes,3,2,4,2,24,1,16,14,23,4,3,No,Not Provided,16-12-2020,neysabahl@sagar-buch.biz,3214830530,12
EMP04079,Eshani Sachdeva,22,Female,Sales,Sales Manager,Diploma,78355,0,Chennai,36,Yes,3,4,1,5,60,3,14,15,24,3,4,No,Not Provided,11-10-2018,kuruvillauthkarsh@mahal.info,2677969181,7
EMP04080,Samaira Sur,35,Other,Finance,Accountant,Diploma,53024,14,Hyderabad,30,No,3,2,4,2,43,7,3,3,0,2,1,No,Not Provided,02-09-2020,umang18@gmail.com,8229198626,10
EMP04081,Aaina Thakkar,46,Female,Finance,Financial Analyst,MBA,32306,18,Kolkata,7,No,3,4,5,3,26,8,16,8,11,3,2,No,Not Provided,09-11-2017,idugal@yahoo.com,6046349358,2
EMP04082,Nishith Varma,58,Female,IT,BI Developer,Bachelors,66251,36,Kolkata,26,Yes,2,5,5,3,12,9,3,15,24,1,2,No,Not Provided,23-06-2020,rastogipriyansh@raja.com,3660009100,12
EMP04083,Kiaan Shenoy,54,Male,HR,Recruiter,Masters,167451,25,Hyderabad,39,No,3,3,3,1,43,10,19,11,6,3,1,No,Not Provided,15-11-2021,hrishita07@gmail.com,1993908900,7
EMP04084,Anaya Sankar,41,Male,Sales,Sales Manager,MBA,63951,17,Bangalore,12,No,3,5,3,5,35,2,18,2,20,2,3,No,Not Provided,29-06-2017,ravimishti@brar.com,2334534261,0
EMP04085,Sumer Talwar,53,Male,Marketing,Content Strategist,Diploma,107247,25,Chennai,26,No,3,5,4,3,70,6,8,13,7,2,5,No,Not Provided,28-04-2018,ritvik43@chahal.net,3294679904,5
EMP04086,Shamik Dalal,33,Male,Marketing,SEO Specialist,Bachelors,147340,3,Kolkata,9,No,5,5,4,5,2,1,23,3,7,1,3,No,Not Provided,15-04-2019,bkothari@gmail.com,5614128845,0
EMP04087,Himmat Bahl,55,Male,Finance,Finance Manager,Masters,46767,30,Kolkata,8,No,5,5,2,1,73,10,10,7,12,3,4,No,Not Provided,17-10-2023,ira93@kohli-rau.biz,4846374650,6
EMP04088,Ritvik Deep,21,Other,IT,BI Developer,Masters,173438,0,Kolkata,2,No,4,5,4,5,27,6,9,4,22,2,5,No,Not Provided,19-10-2025,saanvivenkataraman@cheema.com,3367760498,2
EMP04089,Miraya Choudhry,29,Female,Customer Support,Support Executive,MBA,32224,0,Kolkata,4,No,2,3,5,3,0,1,16,3,13,2,1,No,Not Provided,18-02-2018,deshmukhdiya@karan.net,4496679603,3
EMP04090,Nirvi Doshi,42,Other,IT,Recruiter,Masters,161616,15,Hyderabad,5,No,2,1,3,2,18,7,17,15,4,3,5,No,Not Provided,12-11-2024,anaykata@yahoo.com,8249825826,12
EMP04091,Indrans Sandal,58,Male,Marketing,SEO Specialist,Bachelors,54573,29,Hyderabad,40,Yes,3,1,4,4,53,10,1,6,13,4,3,No,Not Provided,07-11-2017,adirasuresh@yahoo.com,1815785027,13
EMP04092,Tejas Kata,57,Other,Customer Support,Customer Success Manager,MBA,165774,27,Delhi,4,Yes,5,5,4,5,60,6,11,6,17,1,1,No,Not Provided,24-02-2021,indransvenkatesh@sarna.com,9209965920,4
EMP04093,Eshani Hayer,27,Male,Marketing,SEO Specialist,MBA,68253,0,Pune,40,No,2,5,5,2,47,7,14,1,5,5,3,No,Not Provided,19-11-2023,dubeydivyansh@kohli-date.com,5431270902,11
EMP04094,Lavanya Karnik,42,Other,Sales,Sales Manager,Bachelors,141312,20,Kolkata,35,Yes,3,4,4,1,50,3,21,1,17,5,2,No,Not Provided,17-01-2017,hbail@hotmail.com,5987922108,8
EMP04095,Ayesha Sangha,29,Male,Operations,Supply Chain Analyst,MBA,34350,5,Bangalore,34,Yes,5,1,3,5,26,5,8,6,10,4,1,No,Not Provided,12-07-2018,priyanshsastry@jain.org,5678688523,11
EMP04096,Akarsh Bava,44,Male,Marketing,SEO Specialist,MBA,34223,21,Mumbai,6,No,1,1,1,3,6,1,8,5,20,2,3,No,Not Provided,10-04-2025,lakshitdugar@ahluwalia.info,4846229111,8
EMP04097,Abram Anand,46,Male,Operations,Operations Executive,MBA,121814,18,Pune,23,Yes,4,3.039382866,4,1,40,10,2,6,16,1,5,No,Not Provided,13-05-2019,sahakiara@yahoo.com,4658708344,8
EMP04098,Anika Chana,34,Male,IT,Software Engineer,Bachelors,160594,5,Noida,38,Yes,1,5,2,3,67,8,17,2,4,3,4,No,Not Provided,18-09-2021,samar24@kumar.com,9669693705,10
EMP04099,Veer Rao,22,Female,Sales,Sales Executive,MBA,122393,0,Hyderabad,13,No,2,2,2,5,22,6,16,8,10,2,1,No,Not Provided,05-12-2022,vsodhi@ram.com,7627860544,10
EMP04100,Darshit Kunda,48,Female,HR,Recruiter,Diploma,151448,19,Mumbai,10,No,2,3.039382866,5,2,30,3,16,14,6,3,3,No,Not Provided,31-07-2019,aayushgera@ganesan.com,3677032212,7
EMP04101,Yuvraj  Chauhan,24,Other,IT,Software Engineer,MBA,113912,0,Mumbai,17,Yes,1,2,2,5,28,9,3,10,0,1,2,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",12-10-2016,kchoudhry@gmail.com,4722275370,16
EMP04102,Ishita Anne,53,Female,HR,Recruiter,Diploma,80345,33,Kolkata,14,No,2,1,5,5,60,5,19,10,12,3,4,No,Not Provided,08-03-2025,yashvijayaraman@yahoo.com,1046979081,10
EMP04103,Riya Dara,48,Female,Customer Support,Customer Success Manager,MBA,97214,25,Bangalore,34,No,1,3,5,3,31,7,13,12,13,1,5,No,Not Provided,25-10-2023,rameshanvi@contractor.info,9643975037,8
EMP04104,Mamooty Gara,30,Other,Sales,Business Development Associate,Diploma,101661,0,Noida,3,No,3,4,2,4,25,0,14,7,0,5,3,No,Not Provided,27-02-2018,rashakhurana@gmail.com,9019873197,5
EMP04105,Devansh Solanki,55,Other,IT,System Admin,MBA,61869,27,Delhi,28,No,2,5,5,4,55,8,21,14,24,3,5,No,Not Provided,20-06-2020,mvarma@kunda.org,7739705764,8
EMP04106,Keya Gola,25,Female,Finance,Finance Manager,Masters,77331,0,Chennai,11,No,2,4,3,3,31,6,19,2,2,3,3,No,Not Provided,01-05-2022,kaurpriyansh@bhalla.com,8246902382,5
EMP04107,Reyansh Keer,42,Other,Operations,Operations Executive,Masters,151284,13,Noida,29,Yes,2,4,5,2,56,6,16,6,1,1,5,No,Not Provided,15-02-2018,saransamaira@hotmail.com,1064150395,10
EMP04108,Aaryahi Roy,48,Female,Finance,Accountant,MBA,102416,20,Kolkata,20,Yes,3,2,1,4,62,0,4,11,11,4,1,Yes,"Overtime, Low Job Satisfaction, High Stress",14-04-2025,chaudryaarav@chadha.info,1820285753,14
EMP04109,Tushar Datta,34,Male,IT,BI Developer,Masters,127315,12,Bangalore,7,Yes,7,4,2,4,51,8,21,7,13,2,4,No,Not Provided,08-11-2024,oraj@gmail.com,9406874283,6
EMP04110,Armaan Seshadri,53,Female,Finance,Financial Analyst,Bachelors,94351,25,Delhi,23,No,2,4,2,3,8,4,12,11,19,4,2,No,Not Provided,15-07-2022,samarthyadav@gmail.com,6497065865,10
EMP04111,Advika Khanna,53,Other,HR,HR Manager,Masters,45872,23,Mumbai,8,Yes,5,3,4,1,11,6,10,13,11,5,2,No,Not Provided,12-02-2025,tailorkashvi@gmail.com,9935060228,11
EMP04112,Manikya Sarma,58,Male,Customer Support,Customer Success Manager,MBA,129886,37,Chennai,4,Yes,3,2,3,5,63,2,1,10,18,2,1,No,Not Provided,26-06-2020,zrama@yahoo.com,1063277936,9
EMP04113,Diya Kala,42,Female,Finance,Financial Analyst,Bachelors,91920,12,Chennai,18,Yes,5,3,1,1,53,10,0,11,12,2,4,No,Not Provided,25-10-2016,ramakrishnananahi@khosla.com,2205337149,12
EMP04114,Arnav Ganesan,35,Male,Customer Support,Customer Success Manager,Bachelors,101214,8,Noida,11,No,2,1,3,3,53,1,23,3,21,1,3,No,Not Provided,15-09-2024,diyamaster@ratti-tella.org,9519153825,6
EMP04115,Faiyaz Gola,56,Other,Finance,Accountant,Bachelors,127076,35,Delhi,21,Yes,3,4,4,4,38,1,17,1,19,2,4,No,Not Provided,04-11-2021,ilad@yadav.org,4988661756,2
EMP04116,Samarth Karnik,75,Male,Sales,Sales Executive,Bachelors,164940,22,Noida,18,No,3,4,4,3,46,4,25,4,12,4,3,No,Not Provided,28-06-2016,babudivij@yahoo.com,239542242,3
EMP04117,Jivin Kalita,21,Other,Customer Support,Customer Success Manager,Bachelors,149028,0,Hyderabad,30,No,5,5,3,2,74,10,9,10,20,4,2,No,Not Provided,05-10-2016,mahikasrinivasan@gaba.net,7898418603,10
EMP04118,Amani Dass,34,Male,Operations,Operations Executive,Diploma,139519,4,Delhi,29,No,3,3.039382866,3,5,64,2,19,5,18,3,2,No,Not Provided,05-06-2020,kapuradvika@kalita.com,5242065826,1
EMP04119,Kiaan Saran,42,Male,HR,HR Manager,Diploma,53905,19,Chennai,1,Yes,1,4,5,1,70,4,7,15,22,3,3,No,Not Provided,01-03-2022,shanaya56@yahoo.com,8054014730,9
EMP04120,Umang Sem,24,Female,Customer Support,Support Executive,Diploma,43601,2,Mumbai,23,Yes,3,5,4,2,33,1,14,3,4,1,4,No,Not Provided,18-03-2019,baiju31@gmail.com,1900117622,4
EMP04121,Mishti Dora,46,Other,Operations,Supply Chain Analyst,Diploma,92678,18,Noida,16,Yes,1,2,2,3,49,5,19,1,5,5,1,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",09-05-2020,raniamaharaj@gmail.com,9438773283,15
EMP04122,Tarini Sha,45,Other,Operations,Supply Chain Analyst,Bachelors,52659,21,Delhi,9,Yes,3,3,5,5,3,9,23,1,6,3,1,No,Not Provided,24-01-2025,raghavsom@bhasin-anne.info,5084932720,4
EMP04123,Taran Buch,27,Female,Sales,Sales Executive,Bachelors,119758,6,Hyderabad,32,Yes,4,3,1,1,28,2,1,6,7,4,4,No,Not Provided,18-10-2017,rjain@lal.org,1181505530,12
EMP04124,Devansh Borra,56,Male,Not assigned,Customer Success Manager,MBA,51908,29,Bangalore,38,No,4,1,4,3,15,4,12,5,17,4,1,No,Not Provided,05-06-2019,parisehgal@bedi.org,4505419991,7
EMP04125,Yasmin Bobal,57,Female,Marketing,Content Strategist,MBA,140778,27,Pune,22,No,2,2,2,2,32,10,10,6,18,3,3,No,Not Provided,24-07-2024,pchaudry@chand-dhillon.com,2358369064,12
EMP04126,Yuvraj  Khalsa,34,Male,IT,System Admin,Diploma,150789,5,Chennai,27,Yes,5,3,2,3,62,0,1,11,6,5,3,No,Not Provided,21-01-2020,armaansom@hotmail.com,8393391792,12
EMP04127,Bhamini Dugal,50,Male,Operations,Operations Executive,MBA,50993,26,Bangalore,16,Yes,1,2,4,2,19,2,19,3,0,3,3,No,Not Provided,18-07-2018,sarnavidur@badami.com,4123972816,10
EMP04128,Jhanvi Swaminathan,43,Female,Marketing,Content Strategist,Diploma,168329,15,Bangalore,7,No,3,1,3,1,67,8,6,11,2,1,3,No,Not Provided,29-05-2017,tsanghvi@hotmail.com,1465411935,9
EMP04129,Hridaan Chowdhury,51,Male,Sales,Business Development Associate,Diploma,137400,24,Noida,36,Yes,1,5,3,3,5,7,20,10,4,3,2,No,Not Provided,24-01-2017,shanayakashyap@gmail.com,2209505902,10
EMP04130,Shayak Rau,29,Other,IT,Software Engineer,Bachelors,176564,6,Delhi,38,No,4,3,1,2,11,4,17,14,15,2,4,No,Not Provided,24-09-2022,krishnaanya@basu-sagar.com,8269897676,7
EMP04131,Amani Garde,35,Other,Customer Support,Support Executive,Bachelors,131053,8,Chennai,36,No,4,5,5,3,11,0,10,10,11,5,3,No,Not Provided,28-02-2023,mehulsood@bhargava-ramakrishnan.org,6444180785,6
EMP04132,Dishani Bhandari,52,Male,Sales,Business Development Associate,Bachelors,56801,25,Noida,15,Yes,4,1,3,5,73,3,3,3,22,4,2,No,Not Provided,28-11-2018,deshmukhmadhup@hotmail.com,2860447604,10
EMP04133,Aarav Agate,22,Other,Sales,Sales Executive,Bachelors,161998,0,Bangalore,4,Yes,2,3,2,1,65,9,12,6,13,5,5,Yes,"Poor Work Life Balance, Overtime, Manager Issues",06-04-2021,lboase@gmail.com,5957710713,14
EMP04134,Priyansh Bhargava,57,Other,Marketing,Marketing Manager,Bachelors,87932,27,Pune,38,No,2,2,4,1,12,4,3,14,19,4,5,Yes,"Poor Work Life Balance, Low Job Satisfaction, Manager Issues",29-11-2016,birahana@yahoo.com,3446520857,16
EMP04135,Himmat Mangat,28,Female,Operations,Operations Executive,Masters,122532,8,Chennai,10,No,5,1,2,2,28,1,25,13,1,3,5,No,Not Provided,21-10-2024,sahotapihu@bandi.net,7113163960,9
EMP04136,Pari Dewan,59,Other,IT,Software Engineer,Masters,115066,30,Delhi,10,Yes,2,3,4,1,63,9,23,10,11,3,4,No,Not Provided,17-02-2024,sehgalgatik@dutta.com,9652124704,11
EMP04137,Vivaan Yogi,22,Male,HR,HR Manager,Masters,114506,1,Kolkata,14,Yes,5,1,4,2,27,0,16,12,4,1,5,No,Not Provided,12-04-2026,ganesanvidur@trivedi.com,6993111836,9
EMP04138,Anika Ramakrishnan,37,Female,Customer Support,Customer Success Manager,MBA,133808,17,Bangalore,10,Yes,5,3,5,4,59,2,10,4,18,5,2,No,Not Provided,07-06-2022,indransmaster@master.org,390422072,5
EMP04139,Lavanya Bakshi,41,Other,Sales,Business Development Associate,Diploma,92882,14,Chennai,16,Yes,3,2,3,3,4,8,18,13,12,2,2,No,Not Provided,11-06-2020,yakshit37@hotmail.com,3603602107,9
EMP04140,Eshani Virk,48,Male,HR,HR Manager,Bachelors,67403,23,Mumbai,9,No,3,2,4,1,42,8,18,10,19,5,2,No,Not Provided,13-11-2017,zainbatra@hotmail.com,6838476518,12
EMP04141,Faiyaz Thaman,33,Female,Marketing,Content Strategist,Diploma,49175,6,Chennai,30,Yes,1,3,5,5,22,10,18,6,5,1,2,No,Not Provided,26-07-2022,pariarora@gmail.com,4621907139,8
EMP04142,Arhaan Saxena,47,Other,Finance,Accountant,Bachelors,93210,24,Hyderabad,26,No,4,1,4,3,71,0,18,3,23,4,2,No,Not Provided,22-07-2025,berakhushi@hotmail.com,1806117735,7
EMP04143,Rohan Bhakta,58,Female,Operations,Operations Executive,Bachelors,76858,30,Mumbai,35,Yes,3,1,2,5,53,2,10,9,13,3,1,No,Not Provided,01-09-2016,saksham15@hotmail.com,2683381452,8
EMP04144,Elakshi Sami,44,Female,Finance,System Admin,Diploma,149823,19,Hyderabad,7,No,4,1,5,5,8,1,5,6,18,5,2,No,Not Provided,15-03-2026,kiaanhayre@sampath.com,6984625024,8
EMP04145,Ayesha Rout,50,Other,Finance,Finance Manager,Masters,45386,21,Noida,10,No,3,2,3,2,46,1,3,15,20,1,1,No,Not Provided,27-07-2020,vohraalisha@hotmail.com,2390038431,9
EMP04146,Kismat Wagle,42,Male,Finance,Finance Manager,Diploma,34894,15,Pune,24,No,2,5,5,1,38,9,8,8,6,4,5,No,Not Provided,14-11-2025,mamooty97@dada.biz,4027988382,10
EMP04147,Lavanya Raval,21,Female,Sales,Business Development Associate,Masters,107762,0,Noida,20,Yes,5,2,4,3,21,3,3,9,25,1,2,No,Not Provided,12-06-2016,prerakvyas@hotmail.com,6617470221,7
EMP04148,Mahika Golla,55,Female,Sales,Business Development Associate,MBA,35316,27,Kolkata,4,Yes,5,3,1,4,41,5,25,2,14,1,1,No,Not Provided,13-11-2023,reneegill@buch.com,1947319324,6
EMP04149,Umang Jha,25,Female,Finance,Financial Analyst,MBA,166922,0,Delhi,8,No,1,2,1,4,55,4,8,12,8,5,1,No,Not Provided,24-10-2025,sana70@chakraborty-maharaj.info,2126267507,13
EMP04150,Anaya Das,44,Male,IT,Data Analyst,MBA,81224,22,Mumbai,20,No,1,4,1,2,13,9,0,4,4,3,5,No,Not Provided,20-04-2025,lbahl@hotmail.com,4649763809,11
EMP04151,Prerak Mannan,57,Male,Finance,Accountant,Diploma,73462,33,Noida,29,No,3,4,4,4,48,3,5,5,8,5,1,No,Not Provided,02-09-2022,yram@gmail.com,5613437026,6
EMP04152,Azad Raja,45,Other,IT,System Admin,Diploma,122745,21,Bangalore,22,Yes,1,2,4,1,8,0,1,2,8,3,3,No,Not Provided,08-05-2025,zaina37@ben.com,8897005526,12
EMP04153,Shayak Gour,27,Other,Operations,Supply Chain Analyst,MBA,42099,0,Hyderabad,11,Yes,2,2,5,1,26,4,23,7,12,3,1,No,Not Provided,12-04-2026,duttaanahita@gmail.com,327970301,10
EMP04154,Zoya Dhaliwal,52,Male,Operations,Supply Chain Analyst,Diploma,117002,28,Noida,22,Yes,2,5,3,5,11,0,9,10,13,3,4,No,Not Provided,21-04-2026,adirayadav@gmail.com,3208576922,7
EMP04155,Bhavin Verma,30,Other,IT,HR Manager,MBA,130923,8,Pune,16,Yes,1,1,2,2,7,0,2,13,6,3,2,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",11-12-2017,khushi04@varkey-subramaniam.info,26743080,16
EMP04156,Raunak Halder,43,Male,Finance,Financial Analyst,Masters,34013,17,Delhi,37,No,5,2,5,1,30,8,25,3,12,3,2,No,Not Provided,31-12-2022,advikagoyal@yahoo.com,3336322307,8
EMP04157,Hunar Kaur,59,Other,IT,Data Analyst,Diploma,116590,32,Kolkata,37,No,5,1,5,1,60,5,23,9,20,3,5,No,Not Provided,27-01-2017,ranbir09@chad.biz,4670285154,8
EMP04158,Neelofar Sani,52,Male,Operations,Operations Executive,Bachelors,148629,31,Delhi,34,No,1,2,3,5,50,5,15,6,5,1,4,No,Not Provided,26-04-2026,brahmbhattkismat@hotmail.com,9709036078,9
EMP04159,Nishith Mane,48,Female,Customer Support,Support Executive,Masters,115664,24,Pune,13,Yes,2,4,5,2,74,5,4,13,5,5,5,Yes,"Poor Work Life Balance, Overtime, Manager Issues",20-01-2021,purabchada@raju.info,4745444731,16
EMP04160,Ehsaan Kant,25,Male,Finance,Financial Analyst,Bachelors,103620,1,Bangalore,22,Yes,3,5,2,2,50,9,13,2,6,4,3,No,Not Provided,14-05-2024,kataivan@bahl.com,7428993884,11
EMP04161,Anvi Khanna,53,Female,Finance,Finance Manager,Masters,174899,23,Hyderabad,28,No,4,5,4,2,27,1,24,10,19,2,5,No,Not Provided,21-08-2025,vedikawason@sama.net,7748523276,5
EMP04162,Hrishita Chander,52,Other,Customer Support,Support Executive,Diploma,104634.8542,25,Mumbai,36,Yes,5,5,4,2,59,4,25,6,3,3,2,No,Not Provided,31-07-2016,arnavwable@chhabra-soman.com,3267503477,5
EMP04163,Ela Varma,50,Male,Marketing,Content Strategist,Bachelors,93047,22,Hyderabad,3,Yes,5,4,4,2,78,8,19,8,25,5,3,No,Not Provided,24-07-2016,gsachar@grover-barad.com,9922390040,9
EMP04164,Ritvik Lala,32,Other,IT,BI Developer,Masters,67296,9,Bangalore,38,Yes,5,5,5,4,11,9,19,10,17,3,4,No,Not Provided,22-12-2018,dhillondivyansh@mand-aurora.com,7069315561,7
EMP04165,Mahika Chhabra,46,Female,Sales,Business Development Associate,Diploma,32526,21,Mumbai,29,Yes,5,2,5,5,55,4,16,9,12,5,2,No,Not Provided,08-11-2021,adira35@joshi.net,4701829685,9
EMP04166,Fateh Sabharwal,26,Male,HR,Recruiter,Masters,179145,0,Mumbai,29,Yes,4,3,5,3,21,3,18,11,20,3,2,No,Not Provided,12-06-2025,qsem@gmail.com,8116454851,5
EMP04167,Ishita Dubey,57,Other,Customer Support,Customer Success Manager,MBA,108463,31,Mumbai,35,Yes,2,1,5,3,58,4,0,14,0,3,3,No,Not Provided,10-10-2021,sahotajayant@kannan.com,2569044558,13
EMP04168,Shanaya Subramanian,42,Female,IT,HR Manager,MBA,155970,18,Bangalore,19,No,3,1,1,3,40,3,20,14,9,5,3,No,Not Provided,23-02-2017,baraltushar@kalla.com,7996316156,10
EMP04169,Baiju Chaudhari,22,Male,Finance,Finance Manager,Bachelors,86636,2,Pune,22,Yes,2,1,4,5,14,5,9,8,17,5,1,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",08-11-2021,ayeshadivan@tripathi-borra.com,3734524687,13
EMP04170,Siya Lata,32,Female,Finance,Financial Analyst,MBA,59937,8,Kolkata,40,Yes,2,5,5,1,51,1,8,8,20,4,2,No,Not Provided,29-09-2023,kartik56@sandhu.biz,3980852407,11
EMP04171,Gatik Arya,51,Female,Marketing,SEO Specialist,Bachelors,161150,29,Bangalore,25,No,3,5,2,1,41,6,5,7,14,3,1,No,Not Provided,28-06-2019,aayush18@yahoo.com,9707622234,9
EMP04172,Not Available,60,Other,Sales,Sales Manager,Masters,154033,40,Delhi,27,No,5,2,4,2,18,9,0,1,15,1,4,No,Not Provided,13-09-2017,laganvarghese@chad.com,6496527252,10
EMP04173,Divit Shanker,46,Male,Marketing,Marketing Manager,Diploma,163680,23,Delhi,17,Yes,1,1,2,3,62,2,21,15,20,4,1,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",09-01-2025,esarkar@yahoo.com,1050880147,15
EMP04174,Amira Kibe,48,Male,Operations,Supply Chain Analyst,Diploma,63253,19,Pune,35,Yes,3,5,3,4,11,0,3,6,0,5,2,No,Not Provided,12-05-2026,elachar@gmail.com,9556943740,8
EMP04175,Vanya Mall,33,Female,IT,Data Analyst,Masters,29671,7,Delhi,32,No,5,2,3,3,34,3,2,14,5,3,4,No,Not Provided,16-11-2019,yashvigrewal@yahoo.com,4283513582,8
EMP04176,Inaaya  Sawhney,26,Female,IT,Data Analyst,Diploma,165907,0,Bangalore,10,Yes,2,2,2,1,22,1,22,7,20,5,2,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",08-11-2020,aarna98@yahoo.com,7939247634,15
EMP04177,Aradhya Suresh,40,Female,Marketing,Content Strategist,Masters,154759,19,Hyderabad,21,Yes,4,2,1,5,61,5,6,11,1,3,3,No,Not Provided,04-12-2017,kchaudhuri@keer.com,2047975696,11
EMP04178,Kanav Shetty,40,Other,Operations,Operations Executive,MBA,106814,15,Pune,29,No,2,3,4,3,76,2,3,14,20,3,3,No,Not Provided,10-09-2023,hsathe@bandi.com,6052582782,8
EMP04179,Tushar Dar,46,Male,Customer Support,Customer Success Manager,Diploma,165918,18,Chennai,20,No,1,1,4,4,39,3,2,3,2,5,2,No,Not Provided,11-04-2025,yashvi71@bal-vasa.com,768819296,11
EMP04180,Kaira Bawa,32,Other,Sales,Sales Manager,Diploma,124436,12,Kolkata,15,No,2,3.039382866,3,5,50,9,20,2,13,4,5,No,Not Provided,20-08-2022,tchawla@yahoo.com,2314641369,8
EMP04181,Yakshit Anne,60,Male,Sales,Sales Manager,MBA,29948,30,Hyderabad,2,Yes,1,3,4,4,10,4,7,3,16,2,1,No,Not Provided,23-10-2024,kavyashetty@gmail.com,5942273038,5
EMP04182,Kanav Rajagopalan,53,Other,HR,HR Executive,MBA,133949,33,Kolkata,27,No,1,4,4,1,25,5,20,12,3,5,2,Yes,"Poor Work Life Balance, Manager Issues, High Stress",01-04-2025,neelofar12@yahoo.com,8432070374,13
EMP04183,Lakshit Dugal,34,Other,Customer Support,Support Executive,Diploma,54249,11,Kolkata,4,No,2,4,4,2,38,3,5,1,20,1,3,No,Not Provided,17-02-2020,raghavchana@aurora.com,7731177280,7
EMP04184,Jivika Chahal,22,Male,IT,BI Developer,Diploma,98807,0,Mumbai,2,No,1,3,4,4,0,4,21,10,1,3,4,No,Not Provided,13-09-2018,faiyazdevan@koshy.com,3712167180,5
EMP04185,Ivan Dave,48,Male,Sales,Business Development Associate,MBA,143871,28,Mumbai,21,No,2,2,4,4,60,5,25,5,13,3,5,No,Not Provided,29-06-2020,sodhiakarsh@sachdev.com,1517952133,8
EMP04186,Riya Raja,43,Other,IT,Software Engineer,Masters,168967,23,Noida,27,Yes,5,4,2,2,21,8,2,3,23,3,4,No,Not Provided,27-12-2018,Not Generated,8133183245,11
EMP04187,Vardaniya Bhasin,49,Male,IT,Software Engineer,Masters,157027,24,Delhi,24,No,5,2,1,5,3,1,21,5,16,4,4,No,Not Provided,03-05-2018,babuishaan@gmail.com,1433539277,8
EMP04188,Vivaan Sheth,58,Male,HR,HR Manager,MBA,131535,35,Kolkata,4,Yes,1,2,3,1,64,2,2,13,6,3,2,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",07-10-2017,sumer16@gmail.com,4791504487,14
EMP04189,Samaira Dass,24,Male,Sales,Business Development Associate,Bachelors,128855,0,Bangalore,33,No,2,4,3,3,2,9,2,12,9,2,5,No,Not Provided,28-02-2021,samashayak@gmail.com,3483361200,10
EMP04190,Oorja Dugar,29,Female,Customer Support,Support Executive,Diploma,114666,0,Mumbai,5,Yes,4,2,4,5,64,1,18,12,25,5,1,No,Not Provided,29-09-2017,baradarmaan@mandal.biz,7128640144,10
EMP04191,Anahi Dani,51,Female,Customer Support,Customer Success Manager,Bachelors,61020,28,Pune,15,No,1,5,2,3,8,3,3,10,17,1,1,No,Not Provided,19-07-2021,shenoymyra@hotmail.com,2258947293,9
EMP04192,Neelofar Mammen,36,Male,Customer Support,Customer Success Manager,Masters,178298,13,Chennai,8,Yes,1,2,5,2,33,7,9,10,21,5,3,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",25-12-2017,anviacharya@mani.net,3137761164,17
